gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
2242420285,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=6781100,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,7b52c1c1-3557-4603-887e-bbb5b3a8d4a8,KHD00057261,6253,Emily L. Hartman; Mary Lou Rottman,,,,,,,,,,,,,,,PRESENT,,Permanent Loan at U.C. Denver,,,,,,"Mary Lou Rottman, 2524",,,,,,,,,,,,,,,1984-08-19,,232,232,1984,8,19,,Northwest facing slope; Shrub tundra on slope adjacent to talus.,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison,,"Gunsight Pass, ca. 3.5 miles west of Crested Butte, Gunnison National Forest, Ruby Range, West Elk Mountains.",,11775ft,,,,,,,38.884714,-107.058658,1187,,,,,,,,,,,GeoLocate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:39,3589,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:39,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.27_1,Gunnison,,,NE
2242420278,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=6781101,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,ae1cf644-661c-47d8-9461-e7b83e296af1,KHD00057260,84,unknown,,,,,,,,,,,,,,,PRESENT,,Permanent Loan at U.C. Denver,,,,,,,,,,,,,,,,,,,,,1966-10-08,,281,281,1966,10,8,,North faint slope.,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Boulder,,"Brainard lake, 2 miles west of Ward; Roosevelt National Forest",,9500ft,,,,,,,40.072202,-105.546212,4382,,,,,,,,,,,GeoLocate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:39,2896,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:39,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.7_1,Boulder,,,NE
2242418342,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=6185377,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,Permit: USFS_PRegensberg_2014,,ca7f170d-8c85-4345-bdda-03d3fa0bb020,KHD00059110,1908,Pam Regensberg; Larry Allison; Lauren Cotie; Martha Mendoza,,,,,,,Vegetative,,,,,,,,PRESENT,,,,,,,55770,,,,,,,,,,,,,,,,2014-08-05,,217,217,2014,8,5,,In dense spruce forest.,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison,,"Uncompahgre National Forest, a. 12.5 air miles NW of Lake City. Fall Creek Trailhead at upper Failes Creek drainage.",,11017 ft.,,,,,,,38.191521,-107.422952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:39,3358,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:39,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.27_1,Gunnison,,,NE
2242417315,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=4891964,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,1be42003-a921-46e3-997c-fdae69060d7b,KHD00054861,C279,E. D. McDonaldJr.,,,,,,,,,,,,,,reviewed - high confidence,PRESENT,,,,,,,52948,Exchange:Colorado College Herbarium (COCO),,,,,,,,,,,,,,,1943-05,,,,1943,5,,,Along stream,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Eagle,,Camp Hale near Pando. Along Yoder Gulch Stream.,,,,,,,,,39.438743,-106.32296,525,,,,,,,,Michael Yost (2016-06-09 16:54:47),,GBIF Best Practices,georef batch tool 2016-06-09; GeoLocate,Georeferenced to mouth of Yoder Gulch at Eagle River with uncertainty radius extending southwest to Hale Camp.,,,,,,,,,,,,,,,,,,,,,,,Bill Jennings,,,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:39,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:39,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.20_1,Eagle,,,NE
2242411705,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3816013,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,fb9feb3b-1284-496d-9ca2-3a758dadded1,KHD00056322,E-282,Mary Edwards,,,,,,,,,,,,,,reviewed - high confidence,PRESENT,,,,,,,54893,,,,,,,,,,,,,,,,1980-05-25,,146,146,1980,5,25,,In woods by lake shore.,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,La Plata,,Ignacio Lake.,,8440 ft.,,,,,,,37.58306,-107.79639,271,,,,,,,,sesnow,,,georef batch tool 2013-11-15; GeoLocate,,,,,,,,,,,,,,,,,,,,,,,,Pam Regansberg,,2013-10-01 0:00,,,,11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:38,2573,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-31 15:38,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.34_1,La Plata,,,
2242410479,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3815431,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,99b75dcb-7f56-4309-bb56-1c6cfb59f247,KHD00054084,9626,Janet L. Wingate; John F. Gay,,,,,,,Flower,,,,,,,,PRESENT,,,,,,,53540,Abundant ground cover of forest.; Flowers whitish with pink tinge.,,,,,,,,,,,,,,,2013-06-19,,170,170,2013,6,19,,Spruce/fir/lodgepole forest.,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Grand,,"Buffalo Park, Sarvis Creek drainage, ca. 17 air miles NW of Kremmling, by Forest Service Road 100, W edge of park.",,9237 ft,,,,,,,40.240316,-106.607659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:38,2815,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-31 15:38,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.26_1,Grand,,,
2242407808,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3560449,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,07931e85-74ac-4379-b902-9565f809f3bf,KHD00045670,8772,Ben Legler,,,,,,,Flower,,,,,,,,PRESENT,,,herbariumSpecimenDuplicate: https://intermountainbiota.org/portal/collections/individual/index.php?guid=a58e7826-419d-4729-a40d-db475a278075,,,,52012,"Corolla pale pink, urn-shaped, aboout as wide as long; stems to 15 cm tall, forming patches under conifers. Photographed.",,,,,,,,,,,,,,,2008-06-13,,165,165,2008,6,13,,"Small, fast-flowing mountain stream under Populus tremuloides, Pseudotsuga menziesii, and Picea engelmannii.",,,,,,,,,,NORTH_AMERICA,,,,US,New Mexico,Colfax,,Vermejo Park Ranch: along upper part of McCrystal Creek on east side of Ash Mountain; 2.7 air mi E of summit of Little Costilla Peak.,,9574,,,,,,,36.825939,-105.179001,,,,,,,,,,,,GPS reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14321,,,,,,,,Vaccinium myrtillus var. oreophilum (Rydb.) Dorn,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,VARIETY,var.,,,SYNONYM,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:38,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,4170247,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus var. oreophilum,,DWC_ARCHIVE,2024-10-31 15:38,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.32_1,New Mexico,USA.32.5_1,Colfax,,,
2242403905,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3411135,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,a705f475-b778-4686-a507-456151d05881,KHD00041968,2905,Tim Hogan; Loraine Yeatts,,,,,,,fruit,,,,,,,,PRESENT,,,herbariumSpecimenDuplicate: https://intermountainbiota.org/portal/collections/individual/index.php?guid=fd8e3a5f-0510-4f0c-8a25-50a1b88dd7ba,,,,,"Vaccinium myrtillus L., det. Vander Kloet 1999. flowers pink; ground cover locally.",,,,,,,,,,,,,,,1995-08-11,,223,223,1995,8,11,11 August 1995,"Below timberline on broad, open, gentle slope in fine, loose soil filling spaces in limestone talus. Associates include Lupinus cf. caudatus, Adenolinum lewisii, Agoseris glauca, Heterotheca fulcrata, Mahonia repens, Sheperdia canadensis, Cirsium centaurae, Chaenactis douglasii, Erigeron eximius, Symphoricarpos rotundifolia, Senecio atratus, Pinus flexilis; Lower Mississipian & Ordovician calcareous rocks including limestone, sandstone & dolomite.",,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Park,,"Mosquito Range, San Isabel National Forest, headwaters of Lynch Creek below saddle W. of W. Buffalo Peak.",,"11100 ft, 3383 m",,,,,,,39.009333,-106.119144,100,,,,,,,,Ryan Allen,,Mapstedi,,I plotted the UTM at the collector provided UTM in section 16. RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11917,,,,,,,,"Vaccinium myrtillus subsp. oreophilum (Rydb.) Á.Löve, D.Löve & B.M.Kapoor",,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium|Vaccinium myrtillus,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,oreophilum,,SUBSPECIES,subsp.,,,SYNONYM,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:39,3383,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,6399875,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium myrtillus subsp. oreophilum,,DWC_ARCHIVE,2024-10-31 15:39,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.48_1,Park,,,
2242403642,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3410971,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,ea009bf0-acef-40fa-b647-87d4ad2a8f75,KHD00041971,s.n.,Miss Florence M. Brumback,,,,,,,,,,,,,,,PRESENT,,,,,,,11087,Pubescent grooves ontwigs and blue/black fruit.,,,,,,,,,,,,,,,1919-08-01,,213,213,1919,8,1,August 1919,Upward forests,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gilpin,,Tolland,,,,,,,,,39.9069,-105.587,1000,,,,,,,,Sue Janssen,,,CalTopo,,,,,,,,,,,,,,,,,,,,,,,,W. F. Jennings,,1983-12-29 0:00,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:38,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:38,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.25_1,Gilpin,,,NE
2242402336,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3410788,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,2ec96a18-8459-4c9a-9097-791161b1afcc,KHD00041974,2218,George W. Kelly,,,,,,,,,,,,,,reviewed - high confidence,PRESENT,,,,,,,11081,,,,,,,,,,,,,,,,1950-07-03,,184,184,1950,7,3,,,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Routt,,"Gilpin Creek, northern Routt County",,"8,300 ft.",,,,,,,40.798575,-106.693741,2747,,,,,,,,Michael Yost (2016-06-13 16:02:06),,GBIF Best Practices,georef batch tool 2016-06-13; GeoLocate,"Georeferenced to midpoint of Gilpin Creek between head to the north and mouth at Little Fork Elk River to the southwest, with uncertainty radius encompassing entire creek.",,,,,,,,,,,,,,,,,,,,,,,W. F. Jennings,,1983-12-13 0:00,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:38,2530,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:38,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.55_1,Routt,,,NE
2242402217,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3410814,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,be10eb52-3ec6-4066-950e-18546f11233d,KHD00041970,s.n.,unknown,,,,,,,,,,,,,,,PRESENT,,,,,,,18065,,,,,,,,,,,,,,,,1927-07-03,,184,184,1927,7,3,,,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Grand,,Long Lake,,,,,,,,,40.135934,-105.710624,587,,,,,,,,John Cowling,,,GeoLocate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16174,,,,,,,,Vaccinium oreophilum Rydb.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,oreophilum,,,SPECIES,,,,SYNONYM,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:38,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,4169863,7328355,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus subsp. myrtillus,Vaccinium oreophilum,,DWC_ARCHIVE,2024-10-31 15:38,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.26_1,Grand,,,NE
2242383487,Public Domain,,,CC0_1_0,2024-04-29 7:54,,https://intermountainbiota.org/portal/collections/individual/index.php?occid=3058201,Public Domain,,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,,DBG,KHD,,,PRESERVED_SPECIMEN,,,,c1e141d5-73d2-4e19-80fa-d94e082dcdaf,KHD00022329,,Denise Culver,,,,,,,Fruit,,,,,,,,PRESENT,,,,,,,48080,,,,,,,,,,,,,,,,2009-08-12,,224,224,2009,8,12,,Bog,,,,,,,,,,NORTH_AMERICA,,,,US,Colorado,Gunnison,,"Mt. Emmons Iron Bog Natural Area, Mt. Emmons Iron Bog Natural Area",,9600 FT,,,,,,,38.861497,-107.046971,,,,,,,,,,,,Terrain Navigator,Certainty code: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,,,,,,,,Vaccinium myrtillus L.,,,,,,,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Vaccinium,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Vaccinium,Vaccinium,,,myrtillus,,,SPECIES,,,,ACCEPTED,,,89c53edb-0fac-4118-bdc0-d70ca50953dc,US,2024-10-31 15:39,2926,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY,StillImage,TRUE,FALSE,2882833,2882833,6,7707728,220,1353,2505,2882813,,2882833,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus,,DWC_ARCHIVE,2024-10-31 15:39,2024-10-31 15:37,FALSE,,,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.6_1,Colorado,USA.6.27_1,Gunnison,,,NE
